indicator_id,level,place_id,place_name,report_date,sitrep,version,value,unit,basis,derivation,evidence_quote,page,text_source,confidence,flags,places_included,note
facility_expanded,facility,cte-isiro,CTE Isiro,2026-09-09,118,1,1,flag,read,"",d’un bureau au CTE d’Isiro et suivi des travaux d’installation de ce CTE,,pdf_text,high,"","",Office installed and installation works followed up
facility_saturated,facility,ct-kilo,CT Kilo (HGR),2026-09-09,118,1,1,flag,read,"","Nizi, Mambasa Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-lolwa,CT Lolwa,2026-09-09,118,1,1,flag,read,"","Nizi, Mambasa Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-mambasa,CT Mambasa,2026-09-09,118,1,1,flag,read,"","Nizi, Mambasa Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-mandima,CT Mandima,2026-09-09,118,1,1,flag,read,"","Nizi, Mambasa Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-mangala,CT Mangala,2026-09-09,118,1,1,flag,read,"","Nizi, Mambasa Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-nizi,CT Nizi,2026-09-09,118,1,1,flag,read,"","CTE/CT saturés du côté des suspects : Nizi, Mambasa Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,cte-isiro,CTE Isiro,2026-09-09,118,1,1,flag,read,"","celui d’Isiro d’espace, d’eau et d’électricité en permanence",,pdf_text,high,"","","Short of space, water and permanent electricity"
facility_saturated,facility,cte-pawa,CTE Pawa,2026-09-09,118,1,1,flag,read,"",le CTE de Pawa manque,,pdf_text,high,"","",Lacks sanitation facilities
facility_saturated,facility,ct-kilo,CT Kilo (HGR),2026-09-10,119,1,1,flag,read,"","Nizi, Mambasa, Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-lolwa,CT Lolwa,2026-09-10,119,1,1,flag,read,"","Nizi, Mambasa, Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-mambasa,CT Mambasa,2026-09-10,119,1,1,flag,read,"","Nizi, Mambasa, Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-mandima,CT Mandima,2026-09-10,119,1,1,flag,read,"","Nizi, Mambasa, Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-mangala,CT Mangala,2026-09-10,119,1,1,flag,read,"","Nizi, Mambasa, Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,ct-nizi,CT Nizi,2026-09-10,119,1,1,flag,read,"","CTE/CT saturés du côté des suspects : Nizi, Mambasa, Lolwa, Kilo, Mangala et Mandima",,pdf_text,high,"","",Saturated for suspected cases
facility_saturated,facility,cte-isiro,CTE Isiro,2026-09-10,119,1,1,flag,read,"","celui d’Isiro d’espace, d’eau et d’électricité en permanence",,pdf_text,high,"","","Short of space, water and permanent electricity"
facility_saturated,facility,cte-pawa,CTE Pawa,2026-09-10,119,1,1,flag,read,"",le CTE de Pawa manque d’installations hygiéniques,,pdf_text,high,"","",Lacks sanitation facilities
