indicator_id,level,place_id,place_name,report_date,sitrep,version,value,unit,basis,derivation,evidence_quote,page,text_source,confidence,flags,places_included,note
exits_24h,province,sud-kivu,Sud-Kivu,2026-06-17,34,1,,patients,table,"",Total sorties 36 4 ND 40,7,pdf_text,high,not_reported,"",""
occupancy_rate,national,ensemble,Ensemble,2026-06-17,34,1,93.6,percent,table,"","Taux d'occupation global 99,1% 67,6% NA 93,6%",7,pdf_text,high,"",ituri;nord-kivu,""
occupancy_rate,province,ituri,Ituri,2026-06-17,34,1,99.1,percent,table,"","Taux d'occupation global 99,1% 67,6% NA 93,6%",7,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-06-17,34,1,67.6,percent,table,"","Taux d'occupation global 99,1% 67,6% NA 93,6%",7,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-06-17,34,1,,percent,table,"","Taux d'occupation global 99,1% 67,6% NA 93,6%",7,pdf_text,high,not_reported,"",""
patients_confirmed,national,ensemble,Ensemble,2026-06-17,34,1,161,patients,table,"",dont confirmés (NC+AC) 143 18 ND 161,7,pdf_text,high,"",ituri;nord-kivu,""
patients_confirmed,province,ituri,Ituri,2026-06-17,34,1,143,patients,table,"",dont confirmés (NC+AC) 143 18 ND 161,7,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-06-17,34,1,18,patients,table,"",dont confirmés (NC+AC) 143 18 ND 161,7,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-06-17,34,1,,patients,table,"",dont confirmés (NC+AC) 143 18 ND 161,7,pdf_text,high,not_reported,"",""
patients_isolated,national,ensemble,Ensemble,2026-06-17,34,1,383,patients,table,"",Patients en isolement (Fin J) 335 48 ND 383,7,pdf_text,high,"",ituri;nord-kivu,""
patients_isolated,province,ituri,Ituri,2026-06-17,34,1,335,patients,table,"",Patients en isolement (Fin J) 335 48 ND 383,7,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-06-17,34,1,48,patients,table,"",Patients en isolement (Fin J) 335 48 ND 383,7,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-06-17,34,1,,patients,table,"",Patients en isolement (Fin J) 335 48 ND 383,7,pdf_text,high,not_reported,"",""
patients_start_day,national,ensemble,Ensemble,2026-06-17,34,1,356,patients,table,"",Patients au lit (J-1) 310 46 ND 356,7,pdf_text,high,"",ituri;nord-kivu,""
patients_start_day,province,ituri,Ituri,2026-06-17,34,1,310,patients,table,"",Patients au lit (J-1) 310 46 ND 356,7,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-06-17,34,1,46,patients,table,"",Patients au lit (J-1) 310 46 ND 356,7,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-06-17,34,1,,patients,table,"",Patients au lit (J-1) 310 46 ND 356,7,pdf_text,high,not_reported,"",""
patients_suspect,national,ensemble,Ensemble,2026-06-17,34,1,222,patients,table,"",dont suspects 192 30 ND 222,7,pdf_text,high,"",ituri;nord-kivu,""
patients_suspect,province,ituri,Ituri,2026-06-17,34,1,192,patients,table,"",dont suspects 192 30 ND 222,7,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-06-17,34,1,30,patients,table,"",dont suspects 192 30 ND 222,7,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-06-17,34,1,,patients,table,"",dont suspects 192 30 ND 222,7,pdf_text,high,not_reported,"",""
admissions_24h,national,ensemble,Ensemble,2026-06-18,35,1,70,patients,table,"",Total admissions (24h) 53 8 9 70,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
admissions_24h,province,ituri,Ituri,2026-06-18,35,1,53,patients,table,"",Total admissions (24h) 53 8 9 70,7,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-06-18,35,1,8,patients,table,"",Total admissions (24h) 53 8 9 70,7,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-06-18,35,1,9,patients,table,"",Total admissions (24h) 53 8 9 70,7,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-06-18,35,1,52,patients,table,"",Total sorties 39 0 13 52,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
exits_24h,province,ituri,Ituri,2026-06-18,35,1,39,patients,table,"",Total sorties 39 0 13 52,7,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-06-18,35,1,0,patients,table,"",Total sorties 39 0 13 52,7,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-06-18,35,1,13,patients,table,"",Total sorties 39 0 13 52,7,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-06-18,35,1,94.3,percent,table,"","Taux d'occupation global 103,3% 78,9% 34,4% 94,3%",7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
occupancy_rate,province,ituri,Ituri,2026-06-18,35,1,103.3,percent,table,"","Taux d'occupation global 103,3% 78,9% 34,4% 94,3%",7,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-06-18,35,1,78.9,percent,table,"","Taux d'occupation global 103,3% 78,9% 34,4% 94,3%",7,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-06-18,35,1,34.4,percent,table,"","Taux d'occupation global 103,3% 78,9% 34,4% 94,3%",7,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-06-18,35,1,162,patients,table,"",dont confirmés (NC+AC) 139 22 1 162,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_confirmed,province,ituri,Ituri,2026-06-18,35,1,139,patients,table,"",dont confirmés (NC+AC) 139 22 1 162,7,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-06-18,35,1,22,patients,table,"",dont confirmés (NC+AC) 139 22 1 162,7,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-06-18,35,1,1,patients,table,"",dont confirmés (NC+AC) 139 22 1 162,7,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-06-18,35,1,416,patients,table,"",Patients en isolement (Fin J) 349 56 11 416,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_isolated,province,ituri,Ituri,2026-06-18,35,1,349,patients,table,"",Patients en isolement (Fin J) 349 56 11 416,7,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-06-18,35,1,56,patients,table,"",Patients en isolement (Fin J) 349 56 11 416,7,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-06-18,35,1,11,patients,table,"",Patients en isolement (Fin J) 349 56 11 416,7,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-06-18,35,1,398,patients,table,"",Patients au lit (J-1) 335 48 15 398,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_start_day,province,ituri,Ituri,2026-06-18,35,1,335,patients,table,"",Patients au lit (J-1) 335 48 15 398,7,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-06-18,35,1,48,patients,table,"",Patients au lit (J-1) 335 48 15 398,7,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-06-18,35,1,15,patients,table,"",Patients au lit (J-1) 335 48 15 398,7,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-06-18,35,1,254,patients,table,"",dont suspects 210 34 10 254,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_suspect,province,ituri,Ituri,2026-06-18,35,1,210,patients,table,"",dont suspects 210 34 10 254,7,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-06-18,35,1,34,patients,table,"",dont suspects 210 34 10 254,7,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-06-18,35,1,10,patients,table,"",dont suspects 210 34 10 254,7,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-06-19,36,1,65,patients,table,"",Total admissions (24h) 59 6 ND 65,7,pdf_text,high,"",ituri;nord-kivu,""
admissions_24h,province,ituri,Ituri,2026-06-19,36,1,59,patients,table,"",Total admissions (24h) 59 6 ND 65,7,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-06-19,36,1,6,patients,table,"",Total admissions (24h) 59 6 ND 65,7,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-06-19,36,1,,patients,table,"",Total admissions (24h) 59 6 ND 65,7,pdf_text,high,not_reported,"",""
exits_24h,national,ensemble,Ensemble,2026-06-19,36,1,46,patients,table,"",Total sorties 38 8 ND 46,7,pdf_text,high,"",ituri;nord-kivu,""
exits_24h,province,ituri,Ituri,2026-06-19,36,1,38,patients,table,"",Total sorties 38 8 ND 46,7,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-06-19,36,1,8,patients,table,"",Total sorties 38 8 ND 46,7,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-06-19,36,1,,patients,table,"",Total sorties 38 8 ND 46,7,pdf_text,high,not_reported,"",""
occupancy_rate,national,ensemble,Ensemble,2026-06-19,36,1,88.3,percent,table,"","Taux d'occupation global 90,8% 76,1% NA 88,3%",7,pdf_text,high,"",ituri;nord-kivu,""
occupancy_rate,province,ituri,Ituri,2026-06-19,36,1,90.8,percent,table,"","Taux d'occupation global 90,8% 76,1% NA 88,3%",7,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-06-19,36,1,76.1,percent,table,"","Taux d'occupation global 90,8% 76,1% NA 88,3%",7,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-06-19,36,1,,percent,table,"","Taux d'occupation global 90,8% 76,1% NA 88,3%",7,pdf_text,high,not_reported,"",""
patients_confirmed,national,ensemble,Ensemble,2026-06-19,36,1,148,patients,table,"",dont confirmés (NC+AC) 124 24 ND 148,7,pdf_text,high,"",ituri;nord-kivu,""
patients_confirmed,province,ituri,Ituri,2026-06-19,36,1,124,patients,table,"",dont confirmés (NC+AC) 124 24 ND 148,7,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-06-19,36,1,24,patients,table,"",dont confirmés (NC+AC) 124 24 ND 148,7,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-06-19,36,1,,patients,table,"",dont confirmés (NC+AC) 124 24 ND 148,7,pdf_text,high,not_reported,"",""
patients_isolated,national,ensemble,Ensemble,2026-06-19,36,1,361,patients,table,"",Patients en isolement (Fin J) 307 54 ND 361,7,pdf_text,high,"",ituri;nord-kivu,""
patients_isolated,province,ituri,Ituri,2026-06-19,36,1,307,patients,table,"",Patients en isolement (Fin J) 307 54 ND 361,7,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-06-19,36,1,54,patients,table,"",Patients en isolement (Fin J) 307 54 ND 361,7,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-06-19,36,1,,patients,table,"",Patients en isolement (Fin J) 307 54 ND 361,7,pdf_text,high,not_reported,"",""
patients_start_day,national,ensemble,Ensemble,2026-06-19,36,1,342,patients,table,"",Patients au lit (J-1) 286 56 ND 342,7,pdf_text,high,"",ituri;nord-kivu,""
patients_start_day,province,ituri,Ituri,2026-06-19,36,1,286,patients,table,"",Patients au lit (J-1) 286 56 ND 342,7,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-06-19,36,1,56,patients,table,"",Patients au lit (J-1) 286 56 ND 342,7,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-06-19,36,1,,patients,table,"",Patients au lit (J-1) 286 56 ND 342,7,pdf_text,high,not_reported,"",""
patients_suspect,national,ensemble,Ensemble,2026-06-19,36,1,213,patients,table,"",dont suspects 183 30 ND 213,7,pdf_text,high,"",ituri;nord-kivu,""
patients_suspect,province,ituri,Ituri,2026-06-19,36,1,183,patients,table,"",dont suspects 183 30 ND 213,7,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-06-19,36,1,30,patients,table,"",dont suspects 183 30 ND 213,7,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-06-19,36,1,,patients,table,"",dont suspects 183 30 ND 213,7,pdf_text,high,not_reported,"",""
admissions_24h,national,ensemble,Ensemble,2026-06-20,37,1,67,patients,table,"",Total admissions (24h) 62 4 1 67,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
admissions_24h,province,ituri,Ituri,2026-06-20,37,1,62,patients,table,"",Total admissions (24h) 62 4 1 67,7,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-06-20,37,1,4,patients,table,"",Total admissions (24h) 62 4 1 67,7,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-06-20,37,1,1,patients,table,"",Total admissions (24h) 62 4 1 67,7,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-06-20,37,1,75,patients,table,"",Total sorties 67 6 2 75,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
exits_24h,province,ituri,Ituri,2026-06-20,37,1,67,patients,table,"",Total sorties 67 6 2 75,7,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-06-20,37,1,6,patients,table,"",Total sorties 67 6 2 75,7,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-06-20,37,1,2,patients,table,"",Total sorties 67 6 2 75,7,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-06-20,37,1,82.8,percent,table,"","Taux d'occupation global 89,3% 73,2% 34,4% 82,8%",7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
occupancy_rate,province,ituri,Ituri,2026-06-20,37,1,89.3,percent,table,"","Taux d'occupation global 89,3% 73,2% 34,4% 82,8%",7,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-06-20,37,1,73.2,percent,table,"","Taux d'occupation global 89,3% 73,2% 34,4% 82,8%",7,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-06-20,37,1,34.4,percent,table,"","Taux d'occupation global 89,3% 73,2% 34,4% 82,8%",7,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-06-20,37,1,163,patients,table,"",dont confirmés (NC+AC) 139 24 0 163,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_confirmed,province,ituri,Ituri,2026-06-20,37,1,139,patients,table,"",dont confirmés (NC+AC) 139 24 0 163,7,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-06-20,37,1,24,patients,table,"",dont confirmés (NC+AC) 139 24 0 163,7,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-06-20,37,1,0,patients,table,"",dont confirmés (NC+AC) 139 24 0 163,7,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-06-20,37,1,365,patients,table,"",Patients en isolement (Fin J) 302 52 11 365,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_isolated,province,ituri,Ituri,2026-06-20,37,1,302,patients,table,"",Patients en isolement (Fin J) 302 52 11 365,7,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-06-20,37,1,52,patients,table,"",Patients en isolement (Fin J) 302 52 11 365,7,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-06-20,37,1,11,patients,table,"",Patients en isolement (Fin J) 302 52 11 365,7,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-06-20,37,1,373,patients,table,"",Patients au lit (J-1) 307 54 12 373,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_start_day,province,ituri,Ituri,2026-06-20,37,1,307,patients,table,"",Patients au lit (J-1) 307 54 12 373,7,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-06-20,37,1,54,patients,table,"",Patients au lit (J-1) 307 54 12 373,7,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-06-20,37,1,12,patients,table,"",Patients au lit (J-1) 307 54 12 373,7,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-06-20,37,1,202,patients,table,"",dont suspects 163 28 11 202,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_suspect,province,ituri,Ituri,2026-06-20,37,1,163,patients,table,"",dont suspects 163 28 11 202,7,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-06-20,37,1,28,patients,table,"",dont suspects 163 28 11 202,7,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-06-20,37,1,11,patients,table,"",dont suspects 163 28 11 202,7,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-06-21,38,1,70,patients,table,"",Total admissions (24h) 60 7 3 70,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
admissions_24h,province,ituri,Ituri,2026-06-21,38,1,60,patients,table,"",Total admissions (24h) 60 7 3 70,9,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-06-21,38,1,7,patients,table,"",Total admissions (24h) 60 7 3 70,9,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-06-21,38,1,3,patients,table,"",Total admissions (24h) 60 7 3 70,9,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-06-21,38,1,59,patients,table,"",Total sorties 56 3 0 59,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
exits_24h,province,ituri,Ituri,2026-06-21,38,1,56,patients,table,"",Total sorties 56 3 0 59,9,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-06-21,38,1,3,patients,table,"",Total sorties 56 3 0 59,9,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-06-21,38,1,0,patients,table,"",Total sorties 56 3 0 59,9,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-06-21,38,1,84.1,percent,table,"","Taux d'occupation global 88,2% 88,7% 31,3% 84,1%",9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
occupancy_rate,province,ituri,Ituri,2026-06-21,38,1,88.2,percent,table,"","Taux d'occupation global 88,2% 88,7% 31,3% 84,1%",9,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-06-21,38,1,88.7,percent,table,"","Taux d'occupation global 88,2% 88,7% 31,3% 84,1%",9,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-06-21,38,1,31.3,percent,table,"","Taux d'occupation global 88,2% 88,7% 31,3% 84,1%",9,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-06-21,38,1,196,patients,table,"",dont confirmés (NC+AC) 169 27 0 196,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_confirmed,province,ituri,Ituri,2026-06-21,38,1,169,patients,table,"",dont confirmés (NC+AC) 169 27 0 196,9,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-06-21,38,1,27,patients,table,"",dont confirmés (NC+AC) 169 27 0 196,9,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-06-21,38,1,0,patients,table,"",dont confirmés (NC+AC) 169 27 0 196,9,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-06-21,38,1,371,patients,table,"",Patients en isolement (Fin J) 298 63 10 371,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_isolated,province,ituri,Ituri,2026-06-21,38,1,298,patients,table,"",Patients en isolement (Fin J) 298 63 10 371,9,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-06-21,38,1,63,patients,table,"",Patients en isolement (Fin J) 298 63 10 371,9,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-06-21,38,1,10,patients,table,"",Patients en isolement (Fin J) 298 63 10 371,9,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-06-21,38,1,360,patients,table,"",Patients au lit (J-1) 294 59 7 360,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_start_day,province,ituri,Ituri,2026-06-21,38,1,294,patients,table,"",Patients au lit (J-1) 294 59 7 360,9,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-06-21,38,1,59,patients,table,"",Patients au lit (J-1) 294 59 7 360,9,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-06-21,38,1,7,patients,table,"",Patients au lit (J-1) 294 59 7 360,9,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-06-21,38,1,175,patients,table,"",dont suspects 129 36 10 175,9,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_suspect,province,ituri,Ituri,2026-06-21,38,1,129,patients,table,"",dont suspects 129 36 10 175,9,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-06-21,38,1,36,patients,table,"",dont suspects 129 36 10 175,9,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-06-21,38,1,10,patients,table,"",dont suspects 129 36 10 175,9,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-06-22,39,1,93,patients,table,"",Total admissions (24h) 57 36 0 93,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
admissions_24h,province,ituri,Ituri,2026-06-22,39,1,57,patients,table,"",Total admissions (24h) 57 36 0 93,7,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-06-22,39,1,36,patients,table,"",Total admissions (24h) 57 36 0 93,7,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-06-22,39,1,0,patients,table,"",Total admissions (24h) 57 36 0 93,7,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-06-22,39,1,41,patients,table,"",Total sorties 34 7 0 41,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
exits_24h,province,ituri,Ituri,2026-06-22,39,1,34,patients,table,"",Total sorties 34 7 0 41,7,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-06-22,39,1,7,patients,table,"",Total sorties 34 7 0 41,7,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-06-22,39,1,0,patients,table,"",Total sorties 34 7 0 41,7,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-06-22,39,1,76.8,percent,table,"","Taux d'occupation global 87,0% 54,4% 31,3% 76,8%",7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
occupancy_rate,province,ituri,Ituri,2026-06-22,39,1,87,percent,table,"","Taux d'occupation global 87,0% 54,4% 31,3% 76,8%",7,pdf_text,high,"","",""
occupancy_rate,province,nord-kivu,Nord-Kivu,2026-06-22,39,1,54.4,percent,table,"","Taux d'occupation global 87,0% 54,4% 31,3% 76,8%",7,pdf_text,high,"","",""
occupancy_rate,province,sud-kivu,Sud-Kivu,2026-06-22,39,1,31.3,percent,table,"","Taux d'occupation global 87,0% 54,4% 31,3% 76,8%",7,pdf_text,high,"","",""
patients_confirmed,national,ensemble,Ensemble,2026-06-22,39,1,190,patients,table,"",dont confirmés (NC+AC) 173 17 0 190,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_confirmed,province,ituri,Ituri,2026-06-22,39,1,173,patients,table,"",dont confirmés (NC+AC) 173 17 0 190,7,pdf_text,high,"","",""
patients_confirmed,province,nord-kivu,Nord-Kivu,2026-06-22,39,1,17,patients,table,"",dont confirmés (NC+AC) 173 17 0 190,7,pdf_text,high,"","",""
patients_confirmed,province,sud-kivu,Sud-Kivu,2026-06-22,39,1,0,patients,table,"",dont confirmés (NC+AC) 173 17 0 190,7,pdf_text,high,"","",""
patients_isolated,national,ensemble,Ensemble,2026-06-22,39,1,387,patients,table,"",Patients en isolement (Fin J) 321 56 10 387,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_isolated,province,ituri,Ituri,2026-06-22,39,1,321,patients,table,"",Patients en isolement (Fin J) 321 56 10 387,7,pdf_text,high,"","",""
patients_isolated,province,nord-kivu,Nord-Kivu,2026-06-22,39,1,56,patients,table,"",Patients en isolement (Fin J) 321 56 10 387,7,pdf_text,high,"","",""
patients_isolated,province,sud-kivu,Sud-Kivu,2026-06-22,39,1,10,patients,table,"",Patients en isolement (Fin J) 321 56 10 387,7,pdf_text,high,"","",""
patients_start_day,national,ensemble,Ensemble,2026-06-22,39,1,335,patients,table,"",Patients au lit (J-1) 298 27 10 335,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_start_day,province,ituri,Ituri,2026-06-22,39,1,298,patients,table,"",Patients au lit (J-1) 298 27 10 335,7,pdf_text,high,"","",""
patients_start_day,province,nord-kivu,Nord-Kivu,2026-06-22,39,1,27,patients,table,"",Patients au lit (J-1) 298 27 10 335,7,pdf_text,high,"","",""
patients_start_day,province,sud-kivu,Sud-Kivu,2026-06-22,39,1,10,patients,table,"",Patients au lit (J-1) 298 27 10 335,7,pdf_text,high,"","",""
patients_suspect,national,ensemble,Ensemble,2026-06-22,39,1,197,patients,table,"",dont suspects 148 39 10 197,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
patients_suspect,province,ituri,Ituri,2026-06-22,39,1,148,patients,table,"",dont suspects 148 39 10 197,7,pdf_text,high,"","",""
patients_suspect,province,nord-kivu,Nord-Kivu,2026-06-22,39,1,39,patients,table,"",dont suspects 148 39 10 197,7,pdf_text,high,"","",""
patients_suspect,province,sud-kivu,Sud-Kivu,2026-06-22,39,1,10,patients,table,"",dont suspects 148 39 10 197,7,pdf_text,high,"","",""
admissions_24h,national,ensemble,Ensemble,2026-06-23,40,1,61,patients,table,"",Total admissions (24h) 46 8 7 61,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
admissions_24h,province,ituri,Ituri,2026-06-23,40,1,46,patients,table,"",Total admissions (24h) 46 8 7 61,7,pdf_text,high,"","",""
admissions_24h,province,nord-kivu,Nord-Kivu,2026-06-23,40,1,8,patients,table,"",Total admissions (24h) 46 8 7 61,7,pdf_text,high,"","",""
admissions_24h,province,sud-kivu,Sud-Kivu,2026-06-23,40,1,7,patients,table,"",Total admissions (24h) 46 8 7 61,7,pdf_text,high,"","",""
exits_24h,national,ensemble,Ensemble,2026-06-23,40,1,40,patients,table,"",Total sorties 30 5 5 40,7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
exits_24h,province,ituri,Ituri,2026-06-23,40,1,30,patients,table,"",Total sorties 30 5 5 40,7,pdf_text,high,"","",""
exits_24h,province,nord-kivu,Nord-Kivu,2026-06-23,40,1,5,patients,table,"",Total sorties 30 5 5 40,7,pdf_text,high,"","",""
exits_24h,province,sud-kivu,Sud-Kivu,2026-06-23,40,1,5,patients,table,"",Total sorties 30 5 5 40,7,pdf_text,high,"","",""
occupancy_rate,national,ensemble,Ensemble,2026-06-23,40,1,81,percent,table,"","Taux d'occupation global 91,3% 57,3% 37,5% 81,0%",7,pdf_text,high,"",ituri;nord-kivu;sud-kivu,""
