sitrep,version,report_date,era,indicator_id,status,n_values,n_nd,places
33,1,2026-06-16,table,beds_total,absent,0,0,""
33,1,2026-06-16,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
33,1,2026-06-16,table,facility_closed,absent,0,0,""
33,1,2026-06-16,table,facility_expanded,absent,0,0,""
33,1,2026-06-16,table,facility_incident,absent,0,0,""
33,1,2026-06-16,table,facility_saturated,absent,0,0,""
33,1,2026-06-16,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
33,1,2026-06-16,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
33,1,2026-06-16,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
33,1,2026-06-16,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
33,1,2026-06-16,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
34,1,2026-06-17,table,admissions_24h,reported,3,1,ensemble;ituri;nord-kivu
34,1,2026-06-17,table,admissions_cumulative,absent,0,0,""
34,1,2026-06-17,table,beds_total,absent,0,0,""
34,1,2026-06-17,table,exits_24h,reported,3,1,ensemble;ituri;nord-kivu
34,1,2026-06-17,table,facility_closed,absent,0,0,""
34,1,2026-06-17,table,facility_expanded,absent,0,0,""
34,1,2026-06-17,table,facility_incident,absent,0,0,""
34,1,2026-06-17,table,facility_saturated,absent,0,0,""
34,1,2026-06-17,table,occupancy_rate,reported,3,1,ensemble;ituri;nord-kivu
34,1,2026-06-17,table,patients_confirmed,reported,3,1,ensemble;ituri;nord-kivu
34,1,2026-06-17,table,patients_isolated,reported,3,1,ensemble;ituri;nord-kivu
34,1,2026-06-17,table,patients_start_day,reported,3,1,ensemble;ituri;nord-kivu
34,1,2026-06-17,table,patients_suspect,reported,3,1,ensemble;ituri;nord-kivu
35,1,2026-06-18,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
35,1,2026-06-18,table,admissions_cumulative,absent,0,0,""
35,1,2026-06-18,table,beds_total,absent,0,0,""
35,1,2026-06-18,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
35,1,2026-06-18,table,facility_closed,absent,0,0,""
35,1,2026-06-18,table,facility_expanded,absent,0,0,""
35,1,2026-06-18,table,facility_incident,absent,0,0,""
35,1,2026-06-18,table,facility_saturated,absent,0,0,""
35,1,2026-06-18,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
35,1,2026-06-18,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
35,1,2026-06-18,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
35,1,2026-06-18,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
35,1,2026-06-18,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
36,1,2026-06-19,table,admissions_24h,reported,3,1,ensemble;ituri;nord-kivu
36,1,2026-06-19,table,admissions_cumulative,absent,0,0,""
36,1,2026-06-19,table,beds_total,absent,0,0,""
36,1,2026-06-19,table,exits_24h,reported,3,1,ensemble;ituri;nord-kivu
36,1,2026-06-19,table,facility_closed,absent,0,0,""
36,1,2026-06-19,table,facility_expanded,absent,0,0,""
36,1,2026-06-19,table,facility_incident,absent,0,0,""
36,1,2026-06-19,table,facility_saturated,absent,0,0,""
36,1,2026-06-19,table,occupancy_rate,reported,3,1,ensemble;ituri;nord-kivu
36,1,2026-06-19,table,patients_confirmed,reported,3,1,ensemble;ituri;nord-kivu
36,1,2026-06-19,table,patients_isolated,reported,3,1,ensemble;ituri;nord-kivu
36,1,2026-06-19,table,patients_start_day,reported,3,1,ensemble;ituri;nord-kivu
36,1,2026-06-19,table,patients_suspect,reported,3,1,ensemble;ituri;nord-kivu
37,1,2026-06-20,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
37,1,2026-06-20,table,admissions_cumulative,absent,0,0,""
37,1,2026-06-20,table,beds_total,absent,0,0,""
37,1,2026-06-20,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
37,1,2026-06-20,table,facility_closed,absent,0,0,""
37,1,2026-06-20,table,facility_expanded,absent,0,0,""
37,1,2026-06-20,table,facility_incident,absent,0,0,""
37,1,2026-06-20,table,facility_saturated,absent,0,0,""
37,1,2026-06-20,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
37,1,2026-06-20,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
37,1,2026-06-20,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
37,1,2026-06-20,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
37,1,2026-06-20,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
38,1,2026-06-21,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
38,1,2026-06-21,table,admissions_cumulative,absent,0,0,""
38,1,2026-06-21,table,beds_total,absent,0,0,""
38,1,2026-06-21,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
38,1,2026-06-21,table,facility_closed,absent,0,0,""
38,1,2026-06-21,table,facility_expanded,absent,0,0,""
38,1,2026-06-21,table,facility_incident,absent,0,0,""
38,1,2026-06-21,table,facility_saturated,absent,0,0,""
38,1,2026-06-21,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
38,1,2026-06-21,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
38,1,2026-06-21,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
38,1,2026-06-21,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
38,1,2026-06-21,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
39,1,2026-06-22,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
39,1,2026-06-22,table,admissions_cumulative,absent,0,0,""
39,1,2026-06-22,table,beds_total,absent,0,0,""
39,1,2026-06-22,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
39,1,2026-06-22,table,facility_closed,absent,0,0,""
39,1,2026-06-22,table,facility_expanded,absent,0,0,""
39,1,2026-06-22,table,facility_incident,absent,0,0,""
39,1,2026-06-22,table,facility_saturated,absent,0,0,""
39,1,2026-06-22,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
39,1,2026-06-22,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
39,1,2026-06-22,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
39,1,2026-06-22,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
39,1,2026-06-22,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
40,1,2026-06-23,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
40,1,2026-06-23,table,admissions_cumulative,absent,0,0,""
40,1,2026-06-23,table,beds_total,absent,0,0,""
40,1,2026-06-23,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
40,1,2026-06-23,table,facility_closed,absent,0,0,""
40,1,2026-06-23,table,facility_expanded,reported,1,0,cte-rwampara
40,1,2026-06-23,table,facility_incident,absent,0,0,""
40,1,2026-06-23,table,facility_saturated,absent,0,0,""
40,1,2026-06-23,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
40,1,2026-06-23,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
40,1,2026-06-23,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
40,1,2026-06-23,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
40,1,2026-06-23,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
41,1,2026-06-24,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
41,1,2026-06-24,table,admissions_cumulative,absent,0,0,""
41,1,2026-06-24,table,beds_total,absent,0,0,""
41,1,2026-06-24,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
41,1,2026-06-24,table,facility_closed,absent,0,0,""
41,1,2026-06-24,table,facility_expanded,reported,2,0,cte-bunia;cte-rwampara
41,1,2026-06-24,table,facility_incident,absent,0,0,""
41,1,2026-06-24,table,facility_saturated,absent,0,0,""
41,1,2026-06-24,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
41,1,2026-06-24,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
41,1,2026-06-24,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
41,1,2026-06-24,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
41,1,2026-06-24,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
42,1,2026-06-25,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
42,1,2026-06-25,table,admissions_cumulative,absent,0,0,""
42,1,2026-06-25,table,beds_total,absent,0,0,""
42,1,2026-06-25,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
42,1,2026-06-25,table,facility_closed,absent,0,0,""
42,1,2026-06-25,table,facility_expanded,absent,0,0,""
42,1,2026-06-25,table,facility_incident,absent,0,0,""
42,1,2026-06-25,table,facility_saturated,absent,0,0,""
42,1,2026-06-25,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
42,1,2026-06-25,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
42,1,2026-06-25,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
42,1,2026-06-25,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
42,1,2026-06-25,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
44,1,2026-06-27,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
44,1,2026-06-27,table,admissions_cumulative,absent,0,0,""
44,1,2026-06-27,table,beds_total,absent,0,0,""
44,1,2026-06-27,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
44,1,2026-06-27,table,facility_closed,absent,0,0,""
44,1,2026-06-27,table,facility_expanded,absent,0,0,""
44,1,2026-06-27,table,facility_incident,absent,0,0,""
44,1,2026-06-27,table,facility_saturated,absent,0,0,""
44,1,2026-06-27,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
44,1,2026-06-27,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
44,1,2026-06-27,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
44,1,2026-06-27,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
44,1,2026-06-27,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
46,1,2026-06-29,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
46,1,2026-06-29,table,admissions_cumulative,absent,0,0,""
46,1,2026-06-29,table,beds_total,absent,0,0,""
46,1,2026-06-29,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
46,1,2026-06-29,table,facility_closed,absent,0,0,""
46,1,2026-06-29,table,facility_expanded,absent,0,0,""
46,1,2026-06-29,table,facility_incident,absent,0,0,""
46,1,2026-06-29,table,facility_saturated,absent,0,0,""
46,1,2026-06-29,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
46,1,2026-06-29,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
46,1,2026-06-29,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
46,1,2026-06-29,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
46,1,2026-06-29,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
47,1,2026-06-30,table,admissions_24h,absent,0,0,""
47,1,2026-06-30,table,admissions_cumulative,absent,0,0,""
47,1,2026-06-30,table,beds_total,absent,0,0,""
47,1,2026-06-30,table,exits_24h,absent,0,0,""
47,1,2026-06-30,table,facility_closed,absent,0,0,""
47,1,2026-06-30,table,facility_expanded,absent,0,0,""
47,1,2026-06-30,table,facility_incident,absent,0,0,""
47,1,2026-06-30,table,facility_saturated,absent,0,0,""
47,1,2026-06-30,table,occupancy_rate,absent,0,0,""
47,1,2026-06-30,table,patients_confirmed,absent,0,0,""
47,1,2026-06-30,table,patients_isolated,absent,0,0,""
47,1,2026-06-30,table,patients_start_day,absent,0,0,""
47,1,2026-06-30,table,patients_suspect,absent,0,0,""
48,1,2026-07-01,table,admissions_24h,absent,0,0,""
48,1,2026-07-01,table,admissions_cumulative,absent,0,0,""
48,1,2026-07-01,table,beds_total,absent,0,0,""
48,1,2026-07-01,table,exits_24h,absent,0,0,""
48,1,2026-07-01,table,facility_closed,absent,0,0,""
48,1,2026-07-01,table,facility_expanded,absent,0,0,""
48,1,2026-07-01,table,facility_incident,absent,0,0,""
48,1,2026-07-01,table,facility_saturated,absent,0,0,""
48,1,2026-07-01,table,occupancy_rate,absent,0,0,""
48,1,2026-07-01,table,patients_confirmed,absent,0,0,""
48,1,2026-07-01,table,patients_isolated,absent,0,0,""
48,1,2026-07-01,table,patients_start_day,absent,0,0,""
48,1,2026-07-01,table,patients_suspect,absent,0,0,""
49,1,2026-07-02,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
49,1,2026-07-02,table,admissions_cumulative,absent,0,0,""
49,1,2026-07-02,table,beds_total,absent,0,0,""
49,1,2026-07-02,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
49,1,2026-07-02,table,facility_closed,absent,0,0,""
49,1,2026-07-02,table,facility_expanded,reported,1,0,cte-elikya
49,1,2026-07-02,table,facility_incident,absent,0,0,""
49,1,2026-07-02,table,facility_saturated,absent,0,0,""
49,1,2026-07-02,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
49,1,2026-07-02,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
49,1,2026-07-02,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
49,1,2026-07-02,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
49,1,2026-07-02,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
50,1,2026-07-03,table,admissions_24h,absent,0,0,""
50,1,2026-07-03,table,admissions_cumulative,absent,0,0,""
50,1,2026-07-03,table,beds_total,absent,0,0,""
50,1,2026-07-03,table,exits_24h,absent,0,0,""
50,1,2026-07-03,table,facility_closed,absent,0,0,""
50,1,2026-07-03,table,facility_expanded,absent,0,0,""
50,1,2026-07-03,table,facility_incident,absent,0,0,""
50,1,2026-07-03,table,facility_saturated,absent,0,0,""
50,1,2026-07-03,table,occupancy_rate,absent,0,0,""
50,1,2026-07-03,table,patients_confirmed,absent,0,0,""
50,1,2026-07-03,table,patients_isolated,absent,0,0,""
50,1,2026-07-03,table,patients_start_day,absent,0,0,""
50,1,2026-07-03,table,patients_suspect,absent,0,0,""
51,1,2026-07-04,table,admissions_24h,absent,0,0,""
51,1,2026-07-04,table,admissions_cumulative,absent,0,0,""
51,1,2026-07-04,table,beds_total,reported,1,0,cte-beni
51,1,2026-07-04,table,exits_24h,absent,0,0,""
51,1,2026-07-04,table,facility_closed,absent,0,0,""
51,1,2026-07-04,table,facility_expanded,reported,2,0,cte-elikya;cte-mongbwalu
51,1,2026-07-04,table,facility_incident,absent,0,0,""
51,1,2026-07-04,table,facility_saturated,absent,0,0,""
51,1,2026-07-04,table,occupancy_rate,absent,0,0,""
51,1,2026-07-04,table,patients_confirmed,absent,0,0,""
51,1,2026-07-04,table,patients_isolated,absent,0,0,""
51,1,2026-07-04,table,patients_start_day,absent,0,0,""
51,1,2026-07-04,table,patients_suspect,absent,0,0,""
52,1,2026-07-05,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
52,1,2026-07-05,table,admissions_cumulative,absent,0,0,""
52,1,2026-07-05,table,beds_total,absent,0,0,""
52,1,2026-07-05,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
52,1,2026-07-05,table,facility_closed,absent,0,0,""
52,1,2026-07-05,table,facility_expanded,reported,2,0,cte-elikya;cte-rwampara
52,1,2026-07-05,table,facility_incident,absent,0,0,""
52,1,2026-07-05,table,facility_saturated,absent,0,0,""
52,1,2026-07-05,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
52,1,2026-07-05,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
52,1,2026-07-05,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
52,1,2026-07-05,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
52,1,2026-07-05,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
53,1,2026-07-06,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
53,1,2026-07-06,table,admissions_cumulative,absent,0,0,""
53,1,2026-07-06,table,beds_total,absent,0,0,""
53,1,2026-07-06,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
53,1,2026-07-06,table,facility_closed,absent,0,0,""
53,1,2026-07-06,table,facility_expanded,absent,0,0,""
53,1,2026-07-06,table,facility_incident,reported,1,0,cte-kitatumba
53,1,2026-07-06,table,facility_saturated,absent,0,0,""
53,1,2026-07-06,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
53,1,2026-07-06,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
53,1,2026-07-06,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
53,1,2026-07-06,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
53,1,2026-07-06,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
54,1,2026-07-07,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
54,1,2026-07-07,table,admissions_cumulative,absent,0,0,""
54,1,2026-07-07,table,beds_total,absent,0,0,""
54,1,2026-07-07,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
54,1,2026-07-07,table,facility_closed,absent,0,0,""
54,1,2026-07-07,table,facility_expanded,absent,0,0,""
54,1,2026-07-07,table,facility_incident,absent,0,0,""
54,1,2026-07-07,table,facility_saturated,absent,0,0,""
54,1,2026-07-07,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
54,1,2026-07-07,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
54,1,2026-07-07,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
54,1,2026-07-07,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
54,1,2026-07-07,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
55,1,2026-07-08,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
55,1,2026-07-08,table,admissions_cumulative,absent,0,0,""
55,1,2026-07-08,table,beds_total,absent,0,0,""
55,1,2026-07-08,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
55,1,2026-07-08,table,facility_closed,absent,0,0,""
55,1,2026-07-08,table,facility_expanded,absent,0,0,""
55,1,2026-07-08,table,facility_incident,absent,0,0,""
55,1,2026-07-08,table,facility_saturated,absent,0,0,""
55,1,2026-07-08,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
55,1,2026-07-08,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
55,1,2026-07-08,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
55,1,2026-07-08,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
55,1,2026-07-08,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
56,1,2026-07-09,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
56,1,2026-07-09,table,admissions_cumulative,absent,0,0,""
56,1,2026-07-09,table,beds_total,absent,0,0,""
56,1,2026-07-09,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
56,1,2026-07-09,table,facility_closed,absent,0,0,""
56,1,2026-07-09,table,facility_expanded,absent,0,0,""
56,1,2026-07-09,table,facility_incident,absent,0,0,""
56,1,2026-07-09,table,facility_saturated,absent,0,0,""
56,1,2026-07-09,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
56,1,2026-07-09,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
56,1,2026-07-09,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
56,1,2026-07-09,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
56,1,2026-07-09,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
57,1,2026-07-10,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
57,1,2026-07-10,table,admissions_cumulative,absent,0,0,""
57,1,2026-07-10,table,beds_total,absent,0,0,""
57,1,2026-07-10,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
57,1,2026-07-10,table,facility_closed,absent,0,0,""
57,1,2026-07-10,table,facility_expanded,reported,1,0,cte-bunia
57,1,2026-07-10,table,facility_incident,absent,0,0,""
57,1,2026-07-10,table,facility_saturated,absent,0,0,""
57,1,2026-07-10,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
57,1,2026-07-10,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
57,1,2026-07-10,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
57,1,2026-07-10,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
57,1,2026-07-10,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
58,1,2026-07-11,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
58,1,2026-07-11,table,admissions_cumulative,absent,0,0,""
58,1,2026-07-11,table,beds_total,absent,0,0,""
58,1,2026-07-11,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
58,1,2026-07-11,table,facility_closed,absent,0,0,""
58,1,2026-07-11,table,facility_expanded,absent,0,0,""
58,1,2026-07-11,table,facility_incident,absent,0,0,""
58,1,2026-07-11,table,facility_saturated,absent,0,0,""
58,1,2026-07-11,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
58,1,2026-07-11,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
58,1,2026-07-11,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
58,1,2026-07-11,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
58,1,2026-07-11,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;sud-kivu
60,1,2026-07-13,table,admissions_24h,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;sud-kivu
60,1,2026-07-13,table,admissions_cumulative,absent,0,0,""
60,1,2026-07-13,table,beds_total,absent,0,0,""
60,1,2026-07-13,table,exits_24h,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;sud-kivu
60,1,2026-07-13,table,facility_closed,absent,0,0,""
60,1,2026-07-13,table,facility_expanded,absent,0,0,""
60,1,2026-07-13,table,facility_incident,absent,0,0,""
60,1,2026-07-13,table,facility_saturated,absent,0,0,""
60,1,2026-07-13,table,occupancy_rate,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;sud-kivu
60,1,2026-07-13,table,patients_confirmed,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;sud-kivu
60,1,2026-07-13,table,patients_isolated,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;sud-kivu
60,1,2026-07-13,table,patients_start_day,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;sud-kivu
60,1,2026-07-13,table,patients_suspect,reported,5,0,ensemble;haut-uele;ituri;nord-kivu;sud-kivu
62,1,2026-07-15,table,admissions_24h,reported,4,0,ensemble;ituri;nord-kivu;tshopo
62,1,2026-07-15,table,admissions_cumulative,absent,0,0,""
62,1,2026-07-15,table,beds_total,reported,4,0,ensemble;ituri;nord-kivu;tshopo
62,1,2026-07-15,table,exits_24h,reported,4,0,ensemble;ituri;nord-kivu;tshopo
62,1,2026-07-15,table,facility_closed,absent,0,0,""
62,1,2026-07-15,table,facility_expanded,absent,0,0,""
62,1,2026-07-15,table,facility_incident,absent,0,0,""
62,1,2026-07-15,table,facility_saturated,reported,2,0,ct-bambu;cte-cme-bunia
62,1,2026-07-15,table,occupancy_rate,reported,4,0,ensemble;ituri;nord-kivu;tshopo
62,1,2026-07-15,table,patients_confirmed,reported,4,0,ensemble;ituri;nord-kivu;tshopo
62,1,2026-07-15,table,patients_isolated,reported,4,0,ensemble;ituri;nord-kivu;tshopo
62,1,2026-07-15,table,patients_start_day,reported,4,0,ensemble;ituri;nord-kivu;tshopo
62,1,2026-07-15,table,patients_suspect,reported,4,0,ensemble;ituri;nord-kivu;tshopo
64,1,2026-07-17,table,admissions_24h,reported,3,2,ensemble;ituri;nord-kivu
64,1,2026-07-17,table,admissions_cumulative,absent,0,0,""
64,1,2026-07-17,table,beds_total,reported,3,2,ensemble;ituri;nord-kivu
64,1,2026-07-17,table,exits_24h,reported,3,1,ensemble;ituri;nord-kivu
64,1,2026-07-17,table,facility_closed,absent,0,0,""
64,1,2026-07-17,table,facility_expanded,absent,0,0,""
64,1,2026-07-17,table,facility_incident,absent,0,0,""
64,1,2026-07-17,table,facility_saturated,absent,0,0,""
64,1,2026-07-17,table,occupancy_rate,absent,0,0,""
64,1,2026-07-17,table,patients_confirmed,absent,0,0,""
64,1,2026-07-17,table,patients_isolated,reported,3,1,ensemble;ituri;nord-kivu
64,1,2026-07-17,table,patients_start_day,reported,3,2,ensemble;ituri;nord-kivu
64,1,2026-07-17,table,patients_suspect,absent,0,0,""
65,1,2026-07-18,table,admissions_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
65,1,2026-07-18,table,admissions_cumulative,absent,0,0,""
65,1,2026-07-18,table,beds_total,reported,4,1,ensemble;ituri;nord-kivu;tshopo
65,1,2026-07-18,table,exits_24h,reported,4,1,ensemble;ituri;nord-kivu;tshopo
65,1,2026-07-18,table,facility_closed,absent,0,0,""
65,1,2026-07-18,table,facility_expanded,absent,0,0,""
65,1,2026-07-18,table,facility_incident,absent,0,0,""
65,1,2026-07-18,table,facility_saturated,absent,0,0,""
65,1,2026-07-18,table,occupancy_rate,reported,4,1,ensemble;ituri;nord-kivu;tshopo
65,1,2026-07-18,table,patients_confirmed,reported,4,1,ensemble;ituri;nord-kivu;tshopo
65,1,2026-07-18,table,patients_isolated,reported,4,1,ensemble;ituri;nord-kivu;tshopo
65,1,2026-07-18,table,patients_start_day,reported,4,1,ensemble;ituri;nord-kivu;tshopo
65,1,2026-07-18,table,patients_suspect,reported,4,1,ensemble;ituri;nord-kivu;tshopo
